TimeFrame,Symbol,Candle,DateTime,Open,High,Low,Close,Volume,HL,Body
PERIOD_D1,XAUUSD,4805,2007.08.21 00:00,657.4,659.9,653.9,657.35,12832.0,600.0,4.9999999999954525
PERIOD_D1,XAUUSD,4804,2007.08.22 00:00,657.2,661.75,654.2,660.3,9821.0,754.9999999999955,309.9999999999909
PERIOD_D1,XAUUSD,4803,2007.08.23 00:00,660.2,664.95,658.2,659.5,10438.0,675.0,70.00000000000455
PERIOD_D1,XAUUSD,4802,2007.08.24 00:00,659.6,668.75,657.2,667.95,9215.0,1154.9999999999955,835.0000000000023
PERIOD_D1,XAUUSD,4801,2007.08.26 00:00,668.05,668.25,667.05,667.45,216.0,120.00000000000455,59.999999999990905
PERIOD_D1,XAUUSD,4800,2007.08.27 00:00,667.7,668.4,665.3,666.1,6650.0,310.0000000000023,160.00000000000227
PERIOD_D1,XAUUSD,4799,2007.08.28 00:00,666.6,668.3,661.65,662.35,10099.0,664.9999999999977,425.0
PERIOD_D1,XAUUSD,4798,2007.08.29 00:00,663.1,668.85,660.7,666.4,8807.0,814.9999999999977,329.99999999999545
PERIOD_D1,XAUUSD,4797,2007.08.30 00:00,667.1,668.05,663.1,665.6,9306.0,494.9999999999932,150.0
PERIOD_D1,XAUUSD,4796,2007.08.31 00:00,664.6,674.5,664.3,672.3,3948.0,1020.0000000000045,769.9999999999932
PERIOD_D1,XAUUSD,4795,2007.09.03 00:00,672.5,673.2,671.2,672.0,885.0,200.0,50.0
PERIOD_D1,XAUUSD,4794,2007.09.04 00:00,672.1,683.0,671.1,681.2,3958.0,1189.9999999999977,910.0000000000023
PERIOD_D1,XAUUSD,4793,2007.09.05 00:00,681.3,682.5,678.0,681.4,4087.0,450.0,10.000000000002274
PERIOD_D1,XAUUSD,4792,2007.09.06 00:00,681.5,697.4,679.8,694.9,5929.0,1760.0000000000023,1339.9999999999977
PERIOD_D1,XAUUSD,4791,2007.09.07 00:00,694.8,706.5,691.8,699.9,6170.0,1470.0000000000045,510.0000000000023
PERIOD_D1,XAUUSD,4790,2007.09.10 00:00,699.0,706.6,698.8,702.6,5037.0,780.0000000000068,360.0000000000023
